tanggal,harga_emas,kurs_jual,kurs_beli,data_inflasi,suku_bunga_bi
2017-12-14,633000.0,13633.0,13497.0,0.0361,4.25
2017-12-15,632000.0,13641.0,13505.0,0.0361,4.25
2017-12-18,632000.0,13652.0,13516.0,0.0361,4.25
2017-12-19,635000.0,13655.0,13519.0,0.0361,4.25
2017-12-20,635000.0,13647.0,13511.0,0.0361,4.25
2017-12-21,637000.0,13613.0,13477.0,0.0361,4.25
2017-12-22,636000.0,13626.0,13490.0,0.0361,4.25
2017-12-25,638000.0,13627.333333333334,13491.333333333334,0.0361,4.25
2017-12-26,640000.0,13628.666666666666,13492.666666666666,0.0361,4.25
2017-12-27,642000.0,13630.0,13494.0,0.0361,4.25
2017-12-28,643000.0,13628.0,13492.0,0.0361,4.25
2017-12-29,645000.0,13616.0,13480.0,0.0361,4.25
2018-01-01,647000.0,13613.0,13477.0,0.0343,4.25
2018-01-02,649000.0,13610.0,13474.0,0.0325,4.25
2018-01-03,652000.0,13565.0,13431.0,0.0325,4.25
2018-01-04,647000.0,13541.0,13407.0,0.0325,4.25
2018-01-05,650000.0,13472.0,13338.0,0.0325,4.25
2018-01-08,648000.0,13464.0,13330.0,0.0325,4.25
2018-01-09,647000.0,13495.0,13361.0,0.0325,4.25
2018-01-10,645000.0,13516.0,13382.0,0.0325,4.25
2018-01-11,648000.0,13494.0,13360.0,0.0325,4.25
2018-01-12,650000.0,13429.0,13295.0,0.0325,4.25
2018-01-15,650000.0,13397.0,13263.0,0.0325,4.25
2018-01-16,649000.0,13400.0,13266.0,0.0325,4.25
2018-01-17,647000.0,13390.0,13256.0,0.0325,4.25
2018-01-18,643000.0,13432.0,13298.0,0.0325,4.25
2018-01-19,643000.0,13398.0,13264.0,0.0325,4.25
2018-01-22,643000.0,13401.0,13267.0,0.0325,4.25
2018-01-23,642000.0,13385.0,13251.0,0.0325,4.25
2018-01-24,645000.0,13388.0,13254.0,0.0325,4.25
2018-01-25,651000.0,13356.0,13224.0,0.0325,4.25
2018-01-26,648000.0,13370.0,13236.0,0.0325,4.25
2018-01-29,651000.0,13394.0,13260.0,0.0325,4.25
2018-01-30,648000.0,13465.0,13331.0,0.0325,4.25
2018-01-31,650000.0,13480.0,13346.0,0.0325,4.25
2018-02-01,653000.0,13469.0,13335.0,0.0318,4.25
2018-02-02,653000.0,13495.0,13361.0,0.0318,4.25
2018-02-05,648000.0,13565.0,13431.0,0.0318,4.25
2018-02-06,653000.0,13646.0,13510.0,0.0318,4.25
2018-02-07,651000.0,13601.0,13465.0,0.0318,4.25
2018-02-08,649000.0,13670.0,13534.0,0.0318,4.25
2018-02-09,652000.0,13711.0,13575.0,0.0318,4.25
2018-02-12,651000.0,13677.0,13541.0,0.0318,4.25
2018-02-13,653000.0,13712.0,13576.0,0.0318,4.25
2018-02-14,658000.0,13725.0,13589.0,0.0318,4.25
2018-02-15,663000.0,13638.0,13502.0,0.0318,4.25
2018-02-16,660500.0,13623.5,13487.5,0.0318,4.25
2018-02-19,658000.0,13609.0,13473.0,0.0318,4.25
2018-02-20,656000.0,13641.0,13505.0,0.0318,4.25
2018-02-21,652000.0,13650.0,13514.0,0.0318,4.25
2018-02-22,652000.0,13733.0,13597.0,0.0318,4.25
2018-02-23,656000.0,13738.0,13602.0,0.0318,4.25
2018-02-26,655000.0,13727.0,13591.0,0.0318,4.25
2018-02-27,657000.0,13718.0,13582.0,0.0318,4.25
2018-02-28,653000.0,13776.0,13638.0,0.0318,4.25
2018-03-01,655000.0,13862.0,13724.0,0.034,4.25
2018-03-02,658000.0,13815.0,13677.0,0.034,4.25
2018-03-05,658000.0,13809.0,13671.0,0.034,4.25
2018-03-06,657000.0,13819.0,13681.0,0.034,4.25
2018-03-07,665000.0,13832.0,13694.0,0.034,4.25
2018-03-08,659000.0,13843.0,13705.0,0.034,4.25
2018-03-09,658000.0,13863.0,13725.0,0.034,4.25
2018-03-12,661000.0,13837.0,13699.0,0.034,4.25
2018-03-13,660000.0,13826.0,13688.0,0.034,4.25
2018-03-14,659000.0,13808.0,13670.0,0.034,4.25
2018-03-15,659000.0,13817.0,13679.0,0.034,4.25
2018-03-16,656000.0,13834.0,13696.0,0.034,4.25
2018-03-19,656000.0,13834.0,13696.0,0.034,4.25
2018-03-20,658000.0,13830.0,13692.0,0.034,4.25
2018-03-21,657000.0,13828.0,13690.0,0.034,4.25
2018-03-22,665000.0,13806.0,13668.0,0.034,4.25
2018-03-23,664000.0,13849.0,13711.0,0.034,4.25
2018-03-26,672000.0,13845.0,13707.0,0.034,4.25
2018-03-27,673000.0,13777.0,13639.0,0.034,4.25
2018-03-28,666000.0,13814.0,13676.0,0.034,4.25
2018-03-29,662000.0,13825.0,13687.0,0.034,4.25
2018-03-30,662500.0,13822.0,13684.0,0.03405,4.25
2018-04-02,663000.0,13819.0,13681.0,0.0341,4.25
2018-04-03,669000.0,13834.0,13696.0,0.0341,4.25
2018-04-04,666000.0,13829.0,13691.0,0.0341,4.25
2018-04-05,666000.0,13836.0,13698.0,0.0341,4.25
2018-04-06,666000.0,13840.0,13702.0,0.0341,4.25
2018-04-09,665000.0,13840.0,13702.0,0.0341,4.25
2018-04-10,669000.0,13828.0,13690.0,0.0341,4.25
2018-04-11,670000.0,13816.0,13678.0,0.0341,4.25
2018-04-12,674000.0,13832.0,13694.0,0.0341,4.25
2018-04-13,669000.0,13822.0,13684.0,0.0341,4.25
2018-04-16,671000.0,13835.0,13697.0,0.0341,4.25
2018-04-17,673000.0,13839.0,13701.0,0.0341,4.25
2018-04-18,673000.0,13839.0,13701.0,0.0341,4.25
2018-04-19,674000.0,13847.0,13709.0,0.0341,4.25
2018-04-20,671000.0,13873.0,13735.0,0.0341,4.25
2018-04-23,668000.0,13963.0,13825.0,0.0341,4.25
2018-04-24,668000.0,13970.0,13830.0,0.0341,4.25
2018-04-25,671000.0,13957.0,13819.0,0.0341,4.25
2018-04-26,668000.0,14000.0,13860.0,0.0341,4.25
2018-04-27,668000.0,13948.0,13810.0,0.0341,4.25
2018-04-30,668000.0,13946.0,13808.0,0.0341,4.25
2018-05-01,666000.0,13976.0,13837.0,0.0332,4.5
2018-05-02,664000.0,14006.0,13866.0,0.0323,4.75
2018-05-03,666000.0,14035.0,13895.0,0.0323,4.75
2018-05-04,670000.0,14013.0,13873.0,0.0323,4.75
2018-05-07,670000.0,14026.0,13886.0,0.0323,4.75
2018-05-08,671000.0,14106.0,13966.0,0.0323,4.75
2018-05-09,673000.0,14144.0,14004.0,0.0323,4.75
2018-05-10,674000.0,14131.0,13991.0,0.0323,4.75
2018-05-11,675000.0,14118.0,13978.0,0.0323,4.75
2018-05-14,670000.0,14046.0,13906.0,0.0323,4.75
2018-05-15,669000.0,14090.0,13950.0,0.0323,4.75
2018-05-16,665000.0,14164.0,14024.0,0.0323,4.75
2018-05-17,667000.0,14144.0,14004.0,0.0323,4.75
2018-05-18,666000.0,14178.0,14036.0,0.0323,4.75
2018-05-21,667000.0,14247.0,14105.0,0.0323,4.75
2018-05-22,670000.0,14249.0,14107.0,0.0323,4.75
2018-05-23,670000.0,14263.0,14121.0,0.0323,4.75
2018-05-24,672000.0,14276.0,14134.0,0.0323,4.75
2018-05-25,675000.0,14237.0,14095.0,0.0323,4.75
2018-05-28,671000.0,14135.0,13995.0,0.0323,4.75
2018-05-29,670000.0,14118.5,13978.5,0.0323,4.75
2018-05-30,669000.0,14102.0,13962.0,0.0323,4.75
2018-05-31,668000.0,14021.0,13881.0,0.0323,4.75
2018-06-01,665500.0,13981.0,13842.0,0.03175,5.0
2018-06-04,663000.0,13941.0,13803.0,0.031200000000000002,5.25
2018-06-05,662000.0,13956.0,13818.0,0.031200000000000002,5.25
2018-06-06,665000.0,13944.0,13806.0,0.031200000000000002,5.25
2018-06-07,665000.0,13937.0,13799.0,0.031200000000000002,5.25
2018-06-08,665000.0,13972.0,13832.0,0.031200000000000002,5.25
2018-06-11,663888.8888888889,13992.888888888889,13852.888888888889,0.031200000000000002,5.25
2018-06-12,662777.7777777778,14013.777777777777,13873.777777777777,0.031200000000000002,5.25
2018-06-13,661666.6666666666,14034.666666666666,13894.666666666666,0.031200000000000002,5.25
2018-06-14,660555.5555555555,14055.555555555555,13915.555555555555,0.031200000000000002,5.25
2018-06-15,659444.4444444445,14076.444444444445,13936.444444444445,0.031200000000000002,5.25
2018-06-18,658333.3333333334,14097.333333333334,13957.333333333334,0.031200000000000002,5.25
2018-06-19,657222.2222222222,14118.222222222223,13978.222222222223,0.031200000000000002,5.25
2018-06-20,656111.1111111111,14139.111111111111,13999.111111111111,0.031200000000000002,5.25
2018-06-21,655000.0,14160.0,14020.0,0.031200000000000002,5.25
2018-06-22,660000.0,14173.0,14031.0,0.031200000000000002,5.25
2018-06-25,662000.0,14176.0,14034.0,0.031200000000000002,5.25
2018-06-26,660000.0,14234.0,14092.0,0.031200000000000002,5.25
2018-06-27,658500.0,14288.0,14146.0,0.031200000000000002,5.25
2018-06-28,657000.0,14342.0,14200.0,0.031200000000000002,5.25
2018-06-29,659000.0,14476.0,14332.0,0.031200000000000002,5.25
2018-07-02,664000.0,14403.0,14259.0,0.0318,5.25
2018-07-03,659000.0,14490.0,14346.0,0.0318,5.25
2018-07-04,665000.0,14415.0,14271.0,0.0318,5.25
2018-07-05,664000.0,14459.0,14315.0,0.0318,5.25
2018-07-06,666000.0,14481.0,14337.0,0.0318,5.25
2018-07-09,666000.0,14404.0,14260.0,0.0318,5.25
2018-07-10,664000.0,14398.0,14254.0,0.0318,5.25
2018-07-11,663000.0,14463.0,14319.0,0.0318,5.25
2018-07-12,661000.0,14507.0,14363.0,0.0318,5.25
2018-07-13,663000.0,14430.0,14286.0,0.0318,5.25
2018-07-16,660000.0,14468.0,14324.0,0.0318,5.25
2018-07-17,660000.0,14463.0,14319.0,0.0318,5.25
2018-07-18,656000.0,14478.0,14334.0,0.0318,5.25
2018-07-19,656000.0,14490.0,14346.0,0.0318,5.25
2018-07-20,655000.0,14593.0,14447.0,0.0318,5.25
2018-07-23,660000.0,14526.0,14382.0,0.0318,5.25
2018-07-24,656000.0,14614.0,14468.0,0.0318,5.25
2018-07-25,656000.0,14588.0,14442.0,0.0318,5.25
2018-07-26,662000.0,14515.0,14371.0,0.0318,5.25
2018-07-27,659000.0,14555.0,14411.0,0.0318,5.25
2018-07-30,659000.0,14481.0,14337.0,0.0318,5.25
2018-07-31,654000.0,14485.0,14341.0,0.0318,5.25
2018-08-01,656000.0,14514.0,14370.0,0.032,5.5
2018-08-02,654000.0,14518.0,14374.0,0.032,5.5
2018-08-03,651000.0,14576.0,14430.0,0.032,5.5
2018-08-06,654000.0,14553.0,14409.0,0.032,5.5
2018-08-07,652000.0,14557.0,14413.0,0.032,5.5
2018-08-08,653000.0,14511.0,14367.0,0.032,5.5
2018-08-09,651000.0,14494.0,14350.0,0.032,5.5
2018-08-10,650000.0,14509.0,14365.0,0.032,5.5
2018-08-13,650000.0,14656.0,14510.0,0.032,5.5
2018-08-14,649000.0,14698.0,14552.0,0.032,5.5
2018-08-15,649000.0,14694.0,14548.0,0.032,5.5
2018-08-16,645000.0,14692.0,14546.0,0.032,5.5
2018-08-17,646500.0,14671.5,14525.5,0.032,5.5
2018-08-20,648000.0,14651.0,14505.0,0.032,5.5
2018-08-21,649000.0,14641.0,14495.0,0.032,5.5
2018-08-22,649500.0,14667.0,14521.0,0.032,5.5
2018-08-23,650000.0,14693.0,14547.0,0.032,5.5
2018-08-24,648000.0,14728.0,14582.0,0.032,5.5
2018-08-27,654000.0,14683.0,14537.0,0.032,5.5
2018-08-28,655000.0,14687.0,14541.0,0.032,5.5
2018-08-29,652000.0,14716.0,14570.0,0.032,5.5
2018-08-30,655000.0,14728.0,14582.0,0.032,5.5
2018-08-31,652000.0,14785.0,14637.0,0.032,5.5
2018-09-03,654000.0,14841.0,14693.0,0.0288,5.75
2018-09-04,656000.0,14914.0,14766.0,0.0288,5.75
2018-09-05,655000.0,15002.0,14852.0,0.0288,5.75
2018-09-06,661000.0,14965.0,14817.0,0.0288,5.75
2018-09-07,662000.0,14958.0,14810.0,0.0288,5.75
2018-09-10,659000.0,14909.0,14761.0,0.0288,5.75
2018-09-11,659000.0,14923.0,14775.0,0.0288,5.75
2018-09-12,662000.0,14937.0,14789.0,0.0288,5.75
2018-09-13,667000.0,14868.0,14720.0,0.0288,5.75
2018-09-14,663000.0,14909.0,14761.0,0.0288,5.75
2018-09-17,661000.0,14933.0,14785.0,0.0288,5.75
2018-09-18,664000.0,14983.0,14833.0,0.0288,5.75
2018-09-19,666000.0,14970.0,14822.0,0.0288,5.75
2018-09-20,668000.0,14913.0,14765.0,0.0288,5.75
2018-09-21,668000.0,14898.0,14750.0,0.0288,5.75
2018-09-24,663000.0,14939.0,14791.0,0.0288,5.75
2018-09-25,666000.0,14967.0,14819.0,0.0288,5.75
2018-09-26,667000.0,15013.0,14863.0,0.0288,5.75
2018-09-27,666000.0,14994.0,14844.0,0.0288,5.75
2018-09-28,660000.0,15004.0,14854.0,0.0288,5.75
2018-10-01,663000.0,14980.0,14830.0,0.0316,5.75
2018-10-02,662000.0,15063.0,14913.0,0.0316,5.75
2018-10-03,670000.0,15163.0,15013.0,0.0316,5.75
2018-10-04,670000.0,15209.0,15057.0,0.0316,5.75
2018-10-05,671000.0,15258.0,15106.0,0.0316,5.75
2018-10-08,675000.0,15269.0,15117.0,0.0316,5.75
2018-10-09,668000.0,15309.0,15157.0,0.0316,5.75
2018-10-10,669000.0,15291.0,15139.0,0.0316,5.75
2018-10-11,669000.0,15329.0,15177.0,0.0316,5.75
2018-10-12,680000.0,15270.0,15118.0,0.0316,5.75
2018-10-15,677000.0,15322.0,15170.0,0.0316,5.75
2018-10-16,681000.0,15282.0,15130.0,0.0316,5.75
2018-10-17,679000.0,15254.0,15102.0,0.0316,5.75
2018-10-18,676000.0,15263.0,15111.0,0.0316,5.75
2018-10-19,678000.0,15297.0,15145.0,0.0316,5.75
2018-10-22,680000.0,15268.0,15116.0,0.0316,5.75
2018-10-23,677000.0,15284.0,15132.0,0.0316,5.75
2018-10-24,682000.0,15269.0,15117.0,0.0316,5.75
2018-10-25,682000.0,15286.0,15134.0,0.0316,5.75
2018-10-26,681000.0,15283.0,15131.0,0.0316,5.75
2018-10-29,682000.0,15294.0,15142.0,0.0316,5.75
2018-10-30,681000.0,15313.0,15161.0,0.0316,5.75
2018-10-31,678000.0,15303.0,15151.0,0.0316,5.75
2018-11-01,675000.0,15271.0,15119.0,0.0323,6.0
2018-11-02,681000.0,15164.0,15014.0,0.0323,6.0
2018-11-05,678000.0,15047.0,14897.0,0.0323,6.0
2018-11-06,673000.0,14965.0,14817.0,0.0323,6.0
2018-11-07,670000.0,14838.0,14690.0,0.0323,6.0
2018-11-08,665000.0,14724.0,14578.0,0.0323,6.0
2018-11-09,662000.0,14705.0,14559.0,0.0323,6.0
2018-11-12,659000.0,14821.0,14673.0,0.0323,6.0
2018-11-13,660000.0,14969.0,14821.0,0.0323,6.0
2018-11-14,663000.0,14829.0,14681.0,0.0323,6.0
2018-11-15,663000.0,14838.0,14690.0,0.0323,6.0
2018-11-16,664000.0,14667.0,14521.0,0.0323,6.0
2018-11-19,662000.0,14659.0,14513.0,0.0323,6.0
2018-11-20,662000.0,14675.0,14529.0,0.0323,6.0
2018-11-21,662000.0,14691.0,14545.0,0.0323,6.0
2018-11-22,665000.0,14665.0,14519.0,0.0323,6.0
2018-11-23,665000.0,14625.0,14479.0,0.0323,6.0
2018-11-26,662000.0,14624.0,14478.0,0.0323,6.0
2018-11-27,661000.0,14577.0,14431.0,0.0323,6.0
2018-11-28,657500.0,14608.0,14462.0,0.0323,6.0
2018-11-29,661000.0,14480.0,14336.0,0.0323,6.0
2018-11-30,659000.0,14411.0,14267.0,0.0323,6.0
2018-12-03,655000.0,14323.0,14181.0,0.0313,6.0
2018-12-04,656500.0,14364.0,14222.0,0.0313,6.0
2018-12-05,660000.0,14455.0,14311.0,0.0313,6.0
2018-12-06,662000.0,14580.0,14434.0,0.0313,6.0
2018-12-07,665000.0,14612.0,14466.0,0.0313,6.0
2018-12-10,669000.0,14590.0,14444.0,0.0313,6.0
2018-12-11,666000.0,14686.0,14540.0,0.0313,6.0
2018-12-12,668000.0,14650.0,14504.0,0.0313,6.0
2018-12-13,668000.0,14609.0,14463.0,0.0313,6.0
2018-12-14,665000.0,14611.0,14465.0,0.0313,6.0
2018-12-17,664000.0,14690.0,14544.0,0.0313,6.0
2018-12-18,668000.0,14596.0,14450.0,0.0313,6.0
2018-12-19,667000.0,14452.0,14308.0,0.0313,6.0
2018-12-20,662000.0,14571.0,14427.0,0.0313,6.0
2018-12-21,669000.0,14552.0,14408.0,0.0313,6.0
2018-12-24,669666.6666666666,14593.0,14448.333333333334,0.0313,6.0
2018-12-25,670333.3333333334,14634.0,14488.666666666666,0.0313,6.0
2018-12-26,671000.0,14675.0,14529.0,0.0313,6.0
2018-12-27,674000.0,14636.0,14490.0,0.0313,6.0
2018-12-28,674000.0,14615.0,14469.0,0.0313,6.0
2018-12-31,676000.0,14553.0,14409.0,0.0313,6.0
2019-01-01,675000.0,14545.0,14401.0,0.02975,6.0
2019-01-02,674000.0,14537.0,14393.0,0.0282,6.0
2019-01-03,676000.0,14546.0,14402.0,0.0282,6.0
2019-01-04,681000.0,14422.0,14278.0,0.0282,6.0
2019-01-07,673000.0,14176.0,14034.0,0.0282,6.0
2019-01-08,669000.0,14101.0,13961.0,0.0282,6.0
2019-01-09,666000.0,14191.0,14049.0,0.0282,6.0
2019-01-10,671000.0,14163.0,14023.0,0.0282,6.0
2019-01-11,669000.0,14146.0,14006.0,0.0282,6.0
2019-01-14,669000.0,14122.0,13982.0,0.0282,6.0
2019-01-15,669000.0,14154.0,14014.0,0.0282,6.0
2019-01-16,670000.0,14225.0,14083.0,0.0282,6.0
2019-01-17,672000.0,14229.0,14087.0,0.0282,6.0
2019-01-18,672000.0,14253.0,14111.0,0.0282,6.0
2019-01-21,670000.0,14283.0,14141.0,0.0282,6.0
2019-01-22,669000.0,14292.0,14150.0,0.0282,6.0
2019-01-23,671000.0,14259.0,14117.0,0.0282,6.0
2019-01-24,669000.0,14212.0,14070.0,0.0282,6.0
2019-01-25,667000.0,14234.0,14092.0,0.0282,6.0
2019-01-28,675000.0,14108.0,13968.0,0.0282,6.0
2019-01-29,672000.0,14168.0,14028.0,0.0282,6.0
2019-01-30,676000.0,14183.0,14041.0,0.0282,6.0
2019-01-31,680000.0,14142.0,14002.0,0.0282,6.0
2019-02-01,679000.0,14048.0,13908.0,0.025699999999999997,6.0
2019-02-04,675000.0,14046.0,13906.0,0.025699999999999997,6.0
2019-02-05,675000.0,14031.5,13891.5,0.025699999999999997,6.0
2019-02-06,675000.0,14017.0,13877.0,0.025699999999999997,6.0
2019-02-07,672000.0,14048.0,13908.0,0.025699999999999997,6.0
2019-02-08,674000.0,14062.0,13922.0,0.025699999999999997,6.0
2019-02-11,675000.0,14065.0,13925.0,0.025699999999999997,6.0
2019-02-12,673000.0,14158.0,14018.0,0.025699999999999997,6.0
2019-02-13,676000.0,14097.0,13957.0,0.025699999999999997,6.0
2019-02-14,673000.0,14163.0,14023.0,0.025699999999999997,6.0
2019-02-15,677000.0,14187.0,14045.0,0.025699999999999997,6.0
2019-02-18,680000.0,14177.0,14035.0,0.025699999999999997,6.0
2019-02-19,683000.0,14190.0,14048.0,0.025699999999999997,6.0
2019-02-20,689000.0,14125.0,13985.0,0.025699999999999997,6.0
2019-02-21,686000.0,14127.0,13987.0,0.025699999999999997,6.0
2019-02-22,682000.0,14149.0,14009.0,0.025699999999999997,6.0
2019-02-25,683000.0,14077.0,13937.0,0.025699999999999997,6.0
2019-02-26,680000.0,14060.0,13920.0,0.025699999999999997,6.0
2019-02-27,679000.0,14074.0,13934.0,0.025699999999999997,6.0
2019-02-28,674000.0,14132.0,13992.0,0.025699999999999997,6.0
2019-03-01,673000.0,14182.0,14040.0,0.0248,6.0
2019-03-04,665500.0,14220.0,14078.0,0.0248,6.0
2019-03-05,665000.0,14217.0,14075.0,0.0248,6.0
2019-03-06,665500.0,14200.0,14058.0,0.0248,6.0
2019-03-07,665500.0,14247.0,14105.0,0.0248,6.0
2019-03-08,664500.0,14294.0,14152.0,0.0248,6.0
2019-03-11,672500.0,14396.0,14252.0,0.0248,6.0
2019-03-12,674000.0,14322.0,14180.0,0.0248,6.0
2019-03-13,679000.0,14340.0,14198.0,0.0248,6.0
2019-03-14,680000.0,14324.0,14182.0,0.0248,6.0
2019-03-15,675000.0,14382.0,14238.0,0.0248,6.0
2019-03-18,678500.0,14313.0,14171.0,0.0248,6.0
2019-03-19,675500.0,14299.0,14157.0,0.0248,6.0
2019-03-20,676500.0,14302.0,14160.0,0.0248,6.0
2019-03-21,680000.0,14173.0,14031.0,0.0248,6.0
2019-03-22,672000.0,14228.0,14086.0,0.0248,6.0
2019-03-25,675000.0,14294.0,14152.0,0.0248,6.0
2019-03-26,681000.0,14242.0,14100.0,0.0248,6.0
2019-03-27,676000.0,14273.0,14131.0,0.0248,6.0
2019-03-28,674000.0,14326.0,14184.0,0.0248,6.0
2019-03-29,669000.0,14315.0,14173.0,0.0248,6.0
2019-04-01,669000.0,14302.0,14160.0,0.028300000000000002,6.0
2019-04-02,669000.0,14308.0,14166.0,0.028300000000000002,6.0
2019-04-03,669500.0,14280.5,14138.5,0.028300000000000002,6.0
2019-04-04,670000.0,14253.0,14111.0,0.028300000000000002,6.0
2019-04-05,669500.0,14229.0,14087.0,0.028300000000000002,6.0
2019-04-08,669500.0,14216.0,14074.0,0.028300000000000002,6.0
2019-04-09,671000.0,14221.0,14079.0,0.028300000000000002,6.0
2019-04-10,672500.0,14226.0,14084.0,0.028300000000000002,6.0
2019-04-11,673500.0,14227.0,14085.0,0.028300000000000002,6.0
2019-04-12,669000.0,14224.0,14082.0,0.028300000000000002,6.0
2019-04-15,669000.0,14137.0,13997.0,0.028300000000000002,6.0
2019-04-16,666500.0,14136.0,13996.0,0.028300000000000002,6.0
2019-04-17,665750.0,14111.0,13971.0,0.028300000000000002,6.0
2019-04-18,665000.0,14086.0,13946.0,0.028300000000000002,6.0
2019-04-19,665000.0,14106.0,13966.0,0.028300000000000002,6.0
2019-04-22,665000.0,14126.0,13986.0,0.028300000000000002,6.0
2019-04-23,665000.0,14150.0,14010.0,0.028300000000000002,6.0
2019-04-24,665000.0,14183.0,14041.0,0.028300000000000002,6.0
2019-04-25,667000.0,14225.0,14083.0,0.028300000000000002,6.0
2019-04-26,670000.0,14259.0,14117.0,0.028300000000000002,6.0
2019-04-29,673000.0,14259.0,14117.0,0.028300000000000002,6.0
2019-04-30,670500.0,14286.0,14144.0,0.028300000000000002,6.0
2019-05-01,673000.0,14301.0,14159.0,0.0332,6.0
2019-05-02,670000.0,14316.0,14174.0,0.0332,6.0
2019-05-03,669000.0,14353.0,14211.0,0.0332,6.0
2019-05-06,673000.0,14380.0,14236.0,0.0332,6.0
2019-05-07,674000.0,14381.0,14237.0,0.0332,6.0
2019-05-08,674500.0,14377.0,14233.0,0.0332,6.0
2019-05-09,671000.0,14410.0,14266.0,0.0332,6.0
2019-05-10,673000.0,14419.0,14275.0,0.0332,6.0
2019-05-13,673500.0,14434.0,14290.0,0.0332,6.0
2019-05-14,678000.0,14516.0,14372.0,0.0332,6.0
2019-05-15,678000.0,14520.0,14376.0,0.0332,6.0
2019-05-16,678000.0,14530.0,14386.0,0.0332,6.0
2019-05-17,674000.0,14541.0,14397.0,0.0332,6.0
2019-05-20,672000.0,14550.0,14406.0,0.0332,6.0
2019-05-21,672000.0,14534.0,14390.0,0.0332,6.0
2019-05-22,671000.0,14560.0,14416.0,0.0332,6.0
2019-05-23,671000.0,14586.0,14440.0,0.0332,6.0
2019-05-24,675000.0,14523.0,14379.0,0.0332,6.0
2019-05-27,674000.0,14432.0,14288.0,0.0332,6.0
2019-05-28,671000.0,14452.0,14308.0,0.0332,6.0
2019-05-29,670000.0,14489.0,14345.0,0.0332,6.0
2019-05-30,672500.0,14473.0,14329.0,0.0332,6.0
2019-05-31,675000.0,14457.0,14313.0,0.0332,6.0
2019-06-03,677500.0,14431.166666666666,14287.5,0.033133333333333334,6.0
2019-06-04,680000.0,14405.333333333334,14262.0,0.03306666666666667,6.0
2019-06-05,682500.0,14379.5,14236.5,0.033,6.0
2019-06-06,685000.0,14353.666666666666,14211.0,0.03293333333333333,6.0
2019-06-07,687500.0,14327.833333333334,14185.5,0.03286666666666666,6.0
2019-06-10,690000.0,14302.0,14160.0,0.032799999999999996,6.0
2019-06-11,682000.0,14329.0,14187.0,0.032799999999999996,6.0
2019-06-12,682000.0,14305.0,14163.0,0.032799999999999996,6.0
2019-06-13,684000.0,14341.0,14199.0,0.032799999999999996,6.0
2019-06-14,690000.0,14376.0,14232.0,0.032799999999999996,6.0
2019-06-17,688000.0,14418.0,14274.0,0.032799999999999996,6.0
2019-06-18,691000.0,14406.0,14262.0,0.032799999999999996,6.0
2019-06-19,693000.0,14342.0,14200.0,0.032799999999999996,6.0
2019-06-20,703000.0,14307.0,14165.0,0.032799999999999996,6.0
2019-06-21,711000.0,14187.0,14045.0,0.032799999999999996,6.0
2019-06-24,711500.0,14236.0,14094.0,0.032799999999999996,6.0
2019-06-25,722000.0,14209.0,14067.0,0.032799999999999996,6.0
2019-06-26,718000.0,14245.0,14103.0,0.032799999999999996,6.0
2019-06-27,716000.0,14251.0,14109.0,0.032799999999999996,6.0
2019-06-28,720000.0,14212.0,14070.0,0.032799999999999996,6.0
2019-07-01,708000.0,14188.0,14046.0,0.0332,5.75
2019-07-02,703000.0,14211.0,14069.0,0.0332,5.75
2019-07-03,723000.0,14231.0,14089.0,0.0332,5.75
2019-07-04,720000.0,14177.0,14035.0,0.0332,5.75
2019-07-05,718000.0,14219.0,14077.0,0.0332,5.75
2019-07-08,709000.0,14218.0,14076.0,0.0332,5.75
2019-07-09,708000.0,14200.0,14058.0,0.0332,5.75
2019-07-10,708000.0,14223.0,14081.0,0.0332,5.75
2019-07-11,720000.0,14159.0,14019.0,0.0332,5.75
2019-07-12,710000.0,14155.0,14015.0,0.0332,5.75
2019-07-15,715000.0,14040.0,13900.0,0.0332,5.75
2019-07-16,711000.0,13995.0,13855.0,0.0332,5.75
2019-07-17,706000.0,14019.0,13879.0,0.0332,5.75
2019-07-18,714000.0,14046.0,13906.0,0.0332,5.75
2019-07-19,723000.0,13983.0,13843.0,0.0332,5.75
2019-07-22,713000.0,14033.0,13893.0,0.0332,5.75
2019-07-23,714000.0,14043.0,13903.0,0.0332,5.75
2019-07-24,712000.0,14081.0,13941.0,0.0332,5.75
2019-07-25,717000.0,14056.0,13916.0,0.0332,5.75
2019-07-26,711000.0,14071.0,13931.0,0.0332,5.75
2019-07-29,714000.0,14080.0,13940.0,0.0332,5.75
2019-07-30,716000.0,14104.0,13964.0,0.0332,5.75
2019-07-31,720000.0,14096.0,13956.0,0.0332,5.75
2019-08-01,711500.0,14168.0,14028.0,0.0349,5.5
2019-08-02,726000.0,14274.0,14132.0,0.0349,5.5
2019-08-05,733000.0,14302.0,14160.0,0.0349,5.5
2019-08-06,748000.0,14416.0,14272.0,0.0349,5.5
2019-08-07,755000.0,14346.0,14204.0,0.0349,5.5
2019-08-08,762000.0,14302.0,14160.0,0.0349,5.5
2019-08-09,761000.0,14266.0,14124.0,0.0349,5.5
2019-08-12,758000.0,14291.0,14149.0,0.0349,5.5
2019-08-13,764000.0,14354.0,14212.0,0.0349,5.5
2019-08-14,763000.0,14305.0,14163.0,0.0349,5.5
2019-08-15,768000.0,14367.0,14225.0,0.0349,5.5
2019-08-16,775000.0,14329.0,14187.0,0.0349,5.5
