tanggal,harga_emas
2018-11-28,657500.0
2018-11-29,661000.0
2018-11-30,659000.0
2018-12-03,655000.0
2018-12-04,656500.0
2018-12-05,660000.0
2018-12-06,662000.0
2018-12-07,665000.0
2018-12-10,669000.0
2018-12-11,666000.0
2018-12-12,668000.0
2018-12-13,668000.0
2018-12-14,665000.0
2018-12-17,664000.0
2018-12-18,668000.0
2018-12-19,667000.0
2018-12-20,662000.0
2018-12-21,669000.0
2018-12-24,669666.6666666666
2018-12-25,670333.3333333334
2018-12-26,671000.0
2018-12-27,674000.0
2018-12-28,674000.0
2018-12-31,676000.0
2019-01-01,675000.0
2019-01-02,674000.0
2019-01-03,676000.0
2019-01-04,681000.0
2019-01-07,673000.0
2019-01-08,669000.0
2019-01-09,666000.0
2019-01-10,671000.0
2019-01-11,669000.0
2019-01-14,669000.0
2019-01-15,669000.0
2019-01-16,670000.0
2019-01-17,672000.0
2019-01-18,672000.0
2019-01-21,670000.0
2019-01-22,669000.0
2019-01-23,671000.0
2019-01-24,669000.0
2019-01-25,667000.0
2019-01-28,675000.0
2019-01-29,672000.0
2019-01-30,676000.0
2019-01-31,680000.0
2019-02-01,679000.0
2019-02-04,675000.0
2019-02-05,675000.0
2019-02-06,675000.0
2019-02-07,672000.0
2019-02-08,674000.0
2019-02-11,675000.0
2019-02-12,673000.0
2019-02-13,676000.0
2019-02-14,673000.0
2019-02-15,677000.0
2019-02-18,680000.0
2019-02-19,683000.0
2019-02-20,689000.0
2019-02-21,686000.0
2019-02-22,682000.0
2019-02-25,683000.0
2019-02-26,680000.0
2019-02-27,679000.0
2019-02-28,674000.0
2019-03-01,673000.0
2019-03-04,665500.0
2019-03-05,665000.0
2019-03-06,665500.0
2019-03-07,665500.0
2019-03-08,664500.0
2019-03-11,672500.0
2019-03-12,674000.0
2019-03-13,679000.0
2019-03-14,680000.0
2019-03-15,675000.0
2019-03-18,678500.0
2019-03-19,675500.0
2019-03-20,676500.0
2019-03-21,680000.0
2019-03-22,672000.0
2019-03-25,675000.0
2019-03-26,681000.0
2019-03-27,676000.0
2019-03-28,674000.0
2019-03-29,669000.0
2019-04-01,669000.0
2019-04-02,669000.0
2019-04-03,669500.0
2019-04-04,670000.0
2019-04-05,669500.0
2019-04-08,669500.0
2019-04-09,671000.0
2019-04-10,672500.0
2019-04-11,673500.0
2019-04-12,669000.0
2019-04-15,669000.0
2019-04-16,666500.0
2019-04-17,665750.0
2019-04-18,665000.0
2019-04-19,665000.0
2019-04-22,665000.0
2019-04-23,665000.0
2019-04-24,665000.0
2019-04-25,667000.0
2019-04-26,670000.0
2019-04-29,673000.0
2019-04-30,670500.0
2019-05-01,673000.0
2019-05-02,670000.0
2019-05-03,669000.0
2019-05-06,673000.0
2019-05-07,674000.0
2019-05-08,674500.0
2019-05-09,671000.0
2019-05-10,673000.0
2019-05-13,673500.0
2019-05-14,678000.0
2019-05-15,678000.0
2019-05-16,678000.0
2019-05-17,674000.0
2019-05-20,672000.0
2019-05-21,672000.0
2019-05-22,671000.0
2019-05-23,671000.0
2019-05-24,675000.0
2019-05-27,674000.0
2019-05-28,671000.0
2019-05-29,670000.0
2019-05-30,672500.0
2019-05-31,675000.0
2019-06-03,677500.0
2019-06-04,680000.0
2019-06-05,682500.0
2019-06-06,685000.0
2019-06-07,687500.0
2019-06-10,690000.0
2019-06-11,682000.0
2019-06-12,682000.0
2019-06-13,684000.0
2019-06-14,690000.0
2019-06-17,688000.0
2019-06-18,691000.0
2019-06-19,693000.0
2019-06-20,703000.0
2019-06-21,711000.0
2019-06-24,711500.0
2019-06-25,722000.0
2019-06-26,718000.0
2019-06-27,716000.0
2019-06-28,720000.0
2019-07-01,708000.0
2019-07-02,703000.0
2019-07-03,723000.0
2019-07-04,720000.0
2019-07-05,718000.0
2019-07-08,709000.0
2019-07-09,708000.0
2019-07-10,708000.0
2019-07-11,720000.0
2019-07-12,710000.0
2019-07-15,715000.0
2019-07-16,711000.0
2019-07-17,706000.0
2019-07-18,714000.0
2019-07-19,723000.0
2019-07-22,713000.0
2019-07-23,714000.0
2019-07-24,712000.0
2019-07-25,717000.0
2019-07-26,711000.0
2019-07-29,714000.0
2019-07-30,716000.0
2019-07-31,720000.0
2019-08-01,711500.0
2019-08-02,726000.0
2019-08-05,733000.0
2019-08-06,748000.0
2019-08-07,755000.0
2019-08-08,762000.0
2019-08-09,761000.0
2019-08-12,758000.0
2019-08-13,764000.0
2019-08-14,763000.0
2019-08-15,768000.0
2019-08-16,775000.0
2019-08-19,766000.0
2019-08-20,758000.0
2019-08-21,765000.0
2019-08-22,764000.0
2019-08-23,760000.0
2019-08-26,783000.0
2019-08-27,775500.0
2019-08-28,781000.0
2019-08-29,780000.0
2019-08-30,775000.0
2019-09-02,777000.0
2019-09-03,774000.0
2019-09-04,784000.0
2019-09-05,784000.0
2019-09-06,774000.0
2019-09-09,767000.0
2019-09-10,763000.0
2019-09-11,760000.0
2019-09-12,761000.0
2019-09-13,762000.0
2019-09-16,762000.0
2019-09-17,762000.0
2019-09-18,766000.0
2019-09-19,761000.0
2019-09-20,765000.0
2019-09-23,771000.0
2019-09-24,774000.0
2019-09-25,778000.0
2019-09-26,771000.0
2019-09-27,771000.0
2019-09-30,770000.0
2019-10-01,760000.0
2019-10-02,764000.0
2019-10-03,771000.0
2019-10-04,773000.0
2019-10-07,770000.0
2019-10-08,765000.0
2019-10-09,771000.0
2019-10-10,775000.0
2019-10-11,767000.0
2019-10-14,763000.0
2019-10-15,765000.0
2019-10-16,761000.0
2019-10-17,767000.0
2019-10-18,767000.0
2019-10-21,765000.0
2019-10-22,761000.0
2019-10-23,760000.0
2019-10-24,761000.0
2019-10-25,763000.0
2019-10-28,766000.0
2019-10-29,761000.0
2019-10-30,760000.0
2019-10-31,764000.0
2019-11-01,773000.0
2019-11-04,772000.0
2019-11-05,767000.0
2019-11-06,759000.0
2019-11-07,759000.0
2019-11-08,754000.0
2019-11-11,751000.0
2019-11-12,750000.0
2019-11-13,752000.0
2019-11-14,755000.0
2019-11-15,757000.0
2019-11-18,757000.0
2019-11-19,758000.0
2019-11-20,760000.0
2019-11-21,760000.0
2019-11-22,757000.0
2019-11-25,756000.0
2019-11-26,752000.0
2019-11-27,754000.0
2019-11-28,753000.0
2019-11-29,753000.0
2019-12-02,755000.0
2019-12-03,756000.0
2019-12-04,762000.0
2019-12-05,761000.0
2019-12-06,760000.0
2019-12-09,753000.0
2019-12-10,752000.0
2019-12-11,753000.0
2019-12-12,759000.0
2019-12-13,755000.0
2019-12-16,758000.0
2019-12-17,760000.0
2019-12-18,761000.0
2019-12-19,760000.0
2019-12-20,760000.0
2019-12-23,761000.0
2019-12-24,763000.0
2019-12-25,765000.0
2019-12-26,767000.0
2019-12-27,771000.0
2019-12-30,771000.0
2019-12-31,771000.0
2020-01-01,771000.0
2020-01-02,771000.0
2020-01-03,775000.0
2020-01-06,792000.0
2020-01-07,793000.0
2020-01-08,808000.0
2020-01-09,791000.0
2020-01-10,786000.0
2020-01-13,787000.0
2020-01-14,776000.0
2020-01-15,776000.0
2020-01-16,781000.0
2020-01-17,777000.0
2020-01-20,778000.0
2020-01-21,780000.0
2020-01-22,778000.0
2020-01-23,781000.0
2020-01-24,777000.0
2020-01-27,783000.0
2020-01-28,783000.0
2020-01-29,780000.0
2020-01-30,783000.0
2020-01-31,783000.0
2020-02-03,788000.0
2020-02-04,787000.0
2020-02-05,780000.0
2020-02-06,779000.0
2020-02-07,781000.0
2020-02-10,784000.0
2020-02-11,785000.0
2020-02-12,783000.0
2020-02-13,783000.0
2020-02-14,786000.0
2020-02-17,788000.0
2020-02-18,788000.0
2020-02-19,792000.0
2020-02-20,797000.0
2020-02-21,802000.0
2020-02-24,818000.0
2020-02-25,818000.0
2020-02-26,817000.0
2020-02-27,822000.0
2020-02-28,825000.0
2020-03-02,819000.0
2020-03-03,824000.0
2020-03-04,836000.0
2020-03-05,831000.0
2020-03-06,846000.0
2020-03-09,860000.0
2020-03-10,851000.0
2020-03-11,848000.0
2020-03-12,840000.0
2020-03-13,821000.0
2020-03-16,828000.0
2020-03-17,810000.0
2020-03-18,835000.0
2020-03-19,823000.0
2020-03-20,833000.0
2020-03-23,870000.0
2020-03-24,928000.0
2020-03-25,930500.0
2020-03-26,933000.0
2020-03-27,933000.0
2020-03-30,935000.0
2020-03-31,933000.0
2020-04-01,920000.0
2020-04-02,927000.0
2020-04-03,953000.0
2020-04-06,940000.0
2020-04-07,972000.0
2020-04-08,955000.0
2020-04-09,947000.0
2020-04-10,954000.0
2020-04-13,961000.0
2020-04-14,957000.0
2020-04-15,952000.0
2020-04-16,948000.0
2020-04-17,951000.0
2020-04-20,926000.0
2020-04-21,933000.0
2020-04-22,937000.0
2020-04-23,943000.0
2020-04-24,953000.0
2020-04-27,948000.0
2020-04-28,944000.0
2020-04-29,937000.0
2020-04-30,937000.0
2020-05-01,930000.0
2020-05-04,923000.0
2020-05-05,922000.0
2020-05-06,922000.0
2020-05-07,924500.0
2020-05-08,927000.0
2020-05-11,920000.0
2020-05-12,912000.0
2020-05-13,917000.0
2020-05-14,919000.0
2020-05-15,926000.0
2020-05-18,934000.0
2020-05-19,924000.0
2020-05-20,926000.0
2020-05-21,921000.0
2020-05-22,916000.0
2020-05-25,916500.0
2020-05-26,917000.0
2020-05-27,909000.0
2020-05-28,908000.0
2020-05-29,913000.0
2020-06-01,916500.0
2020-06-02,920000.0
2020-06-03,904000.0
2020-06-04,887000.0
2020-06-05,888000.0
2020-06-08,876000.0
2020-06-09,875000.0
2020-06-10,881000.0
2020-06-11,893000.0
2020-06-12,886000.0
2020-06-15,902000.0
2020-06-16,898000.0
2020-06-17,895000.0
2020-06-18,900000.0
2020-06-19,895000.0
2020-06-22,907000.0
2020-06-23,908000.0
2020-06-24,916000.0
2020-06-25,907000.0
2020-06-26,910000.0
2020-06-29,911000.0
2020-06-30,918000.0
2020-07-01,919000.0
2020-07-02,915000.0
2020-07-03,928000.0
2020-07-06,931000.0
2020-07-07,934000.0
2020-07-08,934000.0
2020-07-09,940000.0
2020-07-10,937000.0
2020-07-13,938000.0
2020-07-14,938000.0
2020-07-15,942000.0
2020-07-16,949000.0
2020-07-17,944000.0
2020-07-20,956000.0
2020-07-21,963000.0
2020-07-22,982000.0
2020-07-23,977000.0
2020-07-24,984000.0
2020-07-27,997000.0
2020-07-28,1022000.0
2020-07-29,1013000.0
2020-07-30,1016000.0
2020-07-31,1022000.0
2020-08-03,1028000.0
2020-08-04,1029000.0
2020-08-05,1048000.0
2020-08-06,1054000.0
2020-08-07,1065000.0
2020-08-10,1054000.0
2020-08-11,1056000.0
2020-08-12,1026000.0
2020-08-13,1028000.0
2020-08-14,1040000.0
2020-08-17,1030000.0
2020-08-18,1050000.0
2020-08-19,1058000.0
2020-08-20,1030000.0
2020-08-21,1031000.0
2020-08-24,1023000.0
2020-08-25,1021000.0
2020-08-26,1011000.0
2020-08-27,1019000.0
2020-08-28,1012000.0
2020-08-31,1030000.0
2020-09-01,1020000.0
2020-09-02,1024000.0
2020-09-03,1024000.0
2020-09-04,1021000.0
2020-09-07,1020000.0
2020-09-08,1015000.0
2020-09-09,1017000.0
2020-09-10,1027000.0
2020-09-11,1028000.0
2020-09-14,1031000.0
2020-09-15,1037000.0
2020-09-16,1030000.0
2020-09-17,1030000.0
2020-09-18,1030000.0
2020-09-21,1024000.0
2020-09-22,1009000.0
2020-09-23,1007000.0
2020-09-24,1002000.0
2020-09-25,1009000.0
2020-09-28,1006000.0
2020-09-29,1014000.0
2020-09-30,1016000.0
2020-10-01,1013000.0
2020-10-02,1015000.0
2020-10-05,1015000.0
2020-10-06,1017000.0
2020-10-07,999000.0
2020-10-08,1004000.0
2020-10-09,1007000.0
2020-10-12,1017000.0
2020-10-13,1015000.0
2020-10-14,1007000.0
2020-10-15,1009000.0
2020-10-16,1011000.0
2020-10-19,1008000.0
2020-10-20,1008000.0
2020-10-21,1012000.0
2020-10-22,1011000.0
2020-10-23,1007000.0
2020-10-26,1007000.0
2020-10-27,1007000.0
2020-10-28,1007000.0
2020-10-29,995000.0
2020-10-30,992000.0
2020-11-02,994000.0
2020-11-03,1004000.0
2020-11-04,1004000.0
2020-11-05,1000000.0
2020-11-06,1009000.0
2020-11-09,1006000.0
2020-11-10,972000.0
2020-11-11,970000.0
2020-11-12,968000.0
2020-11-13,978000.0
2020-11-16,985000.0
2020-11-17,980000.0
2020-11-18,975000.0
2020-11-19,973000.0
2020-11-20,973000.0
2020-11-23,977000.0
2020-11-24,961000.0
2020-11-25,953000.0
2020-11-26,953000.0
2020-11-27,951000.0
2020-11-30,942000.0
2020-12-01,938000.0
2020-12-02,952000.0
2020-12-03,957000.0
2020-12-04,961000.0
2020-12-07,959000.0
2020-12-08,966000.0
2020-12-09,961000.0
2020-12-10,956000.0
2020-12-11,954000.0
2020-12-14,952000.0
2020-12-15,951000.0
2020-12-16,962000.0
2020-12-17,965000.0
2020-12-18,972000.0
2020-12-21,976000.0
2020-12-22,970000.0
2020-12-23,966000.0
2020-12-24,971000.0
2020-12-25,973000.0
2020-12-28,977000.0
2020-12-29,967000.0
2020-12-30,965000.0
2020-12-31,968333.3333333334
2021-01-01,971666.6666666666
2021-01-04,975000.0
2021-01-05,975000.0
2021-01-06,981000.0
2021-01-07,971000.0
2021-01-08,969000.0
2021-01-11,952000.0
2021-01-12,957000.0
2021-01-13,965000.0
2021-01-14,955000.0
2021-01-15,956000.0
2021-01-18,944000.0
2021-01-19,952000.0
2021-01-20,954000.0
2021-01-21,963000.0
2021-01-22,961000.0
2021-01-25,958000.0
2021-01-26,958000.0
2021-01-27,956000.0
2021-01-28,952000.0
2021-01-29,954000.0
2021-02-01,955000.0
2021-02-02,954000.0
2021-02-03,947000.0
2021-02-04,943000.0
2021-02-05,930000.0
2021-02-08,940000.0
2021-02-09,943000.0
2021-02-10,945000.0
2021-02-11,945000.0
2021-02-12,942500.0
2021-02-15,940000.0
2021-02-16,935000.0
2021-02-17,922000.0
2021-02-18,925000.0
2021-02-19,923000.0
2021-02-22,930000.0
2021-02-23,938000.0
2021-02-24,938000.0
2021-02-25,934000.0
2021-02-26,922000.0
2021-03-01,923000.0
2021-03-02,923000.0
2021-03-03,928000.0
2021-03-04,923000.0
2021-03-05,918000.0
2021-03-08,924000.0
2021-03-09,915000.0
2021-03-10,930000.0
2021-03-11,930000.0
2021-03-12,929000.0
2021-03-15,924000.0
2021-03-16,927000.0
2021-03-17,927000.0
2021-03-18,935000.0
2021-03-19,925000.0
2021-03-22,931000.0
2021-03-23,929000.0
2021-03-24,921000.0
2021-03-25,924000.0
2021-03-26,921000.0
2021-03-29,921000.0
2021-03-30,911000.0
2021-03-31,903000.0
2021-04-01,913000.0
2021-04-02,922000.0
2021-04-05,921000.0
2021-04-06,920000.0
2021-04-07,924000.0
2021-04-08,922000.0
2021-04-09,931000.0
2021-04-12,926000.0
2021-04-13,924000.0
2021-04-14,930000.0
2021-04-15,925000.0
2021-04-16,935000.0
2021-04-19,939000.0
2021-04-20,933000.0
2021-04-21,932000.0
2021-04-22,940000.0
2021-04-23,935000.0
2021-04-26,933000.0
2021-04-27,930000.0
2021-04-28,926000.0
2021-04-29,931000.0
2021-04-30,922000.0
2021-05-03,921000.0
2021-05-04,930000.0
2021-05-05,922000.0
2021-05-06,926000.0
2021-05-07,934000.0
2021-05-10,937000.0
2021-05-11,933000.0
2021-05-12,934000.0
2021-05-13,935000.0
2021-05-14,936000.0
2021-05-17,937000.0
2021-05-18,947000.0
2021-05-19,948000.0
2021-05-20,947000.0
2021-05-21,957000.0
2021-05-24,959000.0
2021-05-25,955000.0
2021-05-26,958500.0
2021-05-27,962000.0
2021-05-28,962000.0
2021-05-31,965000.0
2021-06-01,963000.0
2021-06-02,961000.0
2021-06-03,964000.0
2021-06-04,949000.0
2021-06-07,959000.0
2021-06-08,960000.0
2021-06-09,957000.0
2021-06-10,954000.0
2021-06-11,957000.0
2021-06-14,945000.0
2021-06-15,943000.0
2021-06-16,940000.0
2021-06-17,928000.0
2021-06-18,920000.0
2021-06-21,923000.0
2021-06-22,932000.0
2021-06-23,930000.0
2021-06-24,932000.0
2021-06-25,932000.0
2021-06-28,933000.0
2021-06-29,932000.0
2021-06-30,927000.0
2021-07-01,932000.0
2021-07-02,935000.0
2021-07-05,941000.0
2021-07-06,939000.0
2021-07-07,940000.0
2021-07-08,945000.0
2021-07-09,947000.0
2021-07-12,950000.0
2021-07-13,946000.0
2021-07-14,945000.0
2021-07-15,953000.0
2021-07-16,956000.0
2021-07-19,950000.0
2021-07-20,948500.0
2021-07-21,947000.0
2021-07-22,946000.0
2021-07-23,946000.0
2021-07-26,942000.0
2021-07-27,940000.0
2021-07-28,940000.0
2021-07-29,945000.0
2021-07-30,953000.0
2021-08-02,948000.0
2021-08-03,948000.0
2021-08-04,943000.0
2021-08-05,941000.0
2021-08-06,939000.0
2021-08-09,921000.0
2021-08-10,925000.0
2021-08-11,928500.0
2021-08-12,932000.0
2021-08-13,932000.0
2021-08-16,942000.0
2021-08-17,944000.0
2021-08-18,946000.0
2021-08-19,947000.0
2021-08-20,946000.0
2021-08-23,946000.0
2021-08-24,953000.0
2021-08-25,950000.0
2021-08-26,942000.0
2021-08-27,942000.0
2021-08-30,951000.0
2021-08-31,944000.0
2021-09-01,941000.0
2021-09-02,939000.0
2021-09-03,937000.0
2021-09-06,942000.0
2021-09-07,940000.0
2021-09-08,928000.0
2021-09-09,930000.0
2021-09-10,934000.0
2021-09-13,929000.0
2021-09-14,932000.0
2021-09-15,936000.0
2021-09-16,932000.0
2021-09-17,918000.0
2021-09-20,917000.0
2021-09-21,922000.0
2021-09-22,926000.0
2021-09-23,924000.0
2021-09-24,917000.0
2021-09-27,918000.0
2021-09-28,918000.0
2021-09-29,913000.0
2021-09-30,913000.0
2021-10-01,922000.0
2021-10-04,924000.0
2021-10-05,922000.0
2021-10-06,917000.0
2021-10-07,918000.0
2021-10-08,914000.0
2021-10-11,914000.0
2021-10-12,912000.0
2021-10-13,916000.0
2021-10-14,928000.0
2021-10-15,926000.0
2021-10-18,915000.0
2021-10-19,915000.0
2021-10-20,916000.0
2021-10-21,921000.0
2021-10-22,925000.0
2021-10-25,929000.0
2021-10-26,934000.0
2021-10-27,929000.0
2021-10-28,930000.0
2021-10-29,931000.0
2021-11-01,924000.0
2021-11-02,930000.0
2021-11-03,929000.0
2021-11-04,927000.0
2021-11-05,934000.0
2021-11-08,945000.0
2021-11-09,943000.0
2021-11-10,943000.0
2021-11-11,951000.0
2021-11-12,956000.0
2021-11-15,955000.0
2021-11-16,952000.0
2021-11-17,948000.0
2021-11-18,956000.0
2021-11-19,953000.0
2021-11-22,947000.0
2021-11-23,935000.0
2021-11-24,929000.0
2021-11-25,929000.0
2021-11-26,930000.0
2021-11-29,930000.0
2021-11-30,930000.0
2021-12-01,925000.0
2021-12-02,929000.0
2021-12-03,926000.0
2021-12-06,932000.0
2021-12-07,933000.0
2021-12-08,933000.0
2021-12-09,930000.0
2021-12-10,927000.0
2021-12-13,930000.0
2021-12-14,929000.0
2021-12-15,924000.0
2021-12-16,927000.0
2021-12-17,934000.0
2021-12-20,935000.0
2021-12-21,934000.0
2021-12-22,931000.0
2021-12-23,932000.0
2021-12-24,933000.0
2021-12-27,931000.0
2021-12-28,934000.0
2021-12-29,932000.0
2021-12-30,933000.0
2021-12-31,938000.0
2022-01-03,945000.0
2022-01-04,935000.0
2022-01-05,940000.0
2022-01-06,941000.0
2022-01-07,934000.0
2022-01-10,933000.0
2022-01-11,934000.0
2022-01-12,940000.0
2022-01-13,941000.0
2022-01-14,939000.0
2022-01-17,937000.0
2022-01-18,939000.0
2022-01-19,936000.0
2022-01-20,948000.0
2022-01-21,947000.0
2022-01-24,944000.0
2022-01-25,947000.0
2022-01-26,950000.0
2022-01-27,938000.0
2022-01-28,930000.0
2022-01-31,927000.0
2022-02-01,931000.0
2022-02-02,932000.0
2022-02-03,933000.0
2022-02-04,934000.0
2022-02-07,937000.0
2022-02-08,943000.0
2022-02-09,943000.0
2022-02-10,945000.0
2022-02-11,941000.0
2022-02-14,953000.0
2022-02-15,957000.0
2022-02-16,946000.0
2022-02-17,953000.0
2022-02-18,967000.0
2022-02-21,972000.0
2022-02-22,972000.0
2022-02-23,969000.0
2022-02-24,974000.0
2022-02-25,975000.0
2022-02-28,978000.0
2022-03-01,977000.0
2022-03-02,987000.0
2022-03-03,987000.0
2022-03-04,990000.0
2022-03-07,1013000.0
2022-03-08,1019000.0
2022-03-09,1036000.0
2022-03-10,1010000.0
2022-03-11,1010000.0
2022-03-14,1001000.0
2022-03-15,994000.0
2022-03-16,984000.0
2022-03-17,986000.0
2022-03-18,991000.0
2022-03-21,983000.0
2022-03-22,989000.0
2022-03-23,984000.0
2022-03-24,994000.0
2022-03-25,1000000.0
2022-03-28,999000.0
2022-03-29,985000.0
2022-03-30,983000.0
2022-03-31,987000.0
2022-04-01,989000.0
2022-04-04,985000.0
2022-04-05,988000.0
2022-04-06,983000.0
2022-04-07,984000.0
2022-04-08,988000.0
2022-04-11,993000.0
2022-04-12,997000.0
2022-04-13,1002000.0
2022-04-14,1006000.0
2022-04-15,1005000.0
2022-04-18,1010000.0
2022-04-19,1007000.0
2022-04-20,995000.0
2022-04-21,998000.0
2022-04-22,997000.0
2022-04-25,988000.0
2022-04-26,982000.0
2022-04-27,981000.0
2022-04-28,975000.0
2022-04-29,975285.7142857143
2022-05-02,975571.4285714285
2022-05-03,975857.1428571428
2022-05-04,976142.8571428572
2022-05-05,976428.5714285715
2022-05-06,976714.2857142857
2022-05-09,977000.0
2022-05-10,970000.0
2022-05-11,966000.0
2022-05-12,975000.0
2022-05-13,969000.0
2022-05-16,967000.0
2022-05-17,974000.0
2022-05-18,971000.0
2022-05-19,973000.0
2022-05-20,985000.0
2022-05-23,984000.0
2022-05-24,987000.0
2022-05-25,992000.0
2022-05-26,988000.0
2022-05-27,988000.0
2022-05-30,985000.0
2022-05-31,983000.0
2022-06-01,979000.0
2022-06-02,984000.0
2022-06-03,989000.0
2022-06-06,980000.0
2022-06-07,976000.0
2022-06-08,981000.0
2022-06-09,983000.0
2022-06-10,984000.0
2022-06-13,996000.0
2022-06-14,986000.0
2022-06-15,984000.0
2022-06-16,994000.0
2022-06-17,999000.0
2022-06-20,999000.0
2022-06-21,999000.0
2022-06-22,993000.0
2022-06-23,999000.0
2022-06-24,992000.0
2022-06-27,994000.0
2022-06-28,988000.0
2022-06-29,988000.0
2022-06-30,988000.0
2022-07-01,984000.0
2022-07-04,989000.0
2022-07-05,989000.0
2022-07-06,977000.0
2022-07-07,969000.0
2022-07-08,969000.0
2022-07-11,969000.0
2022-07-12,966000.0
2022-07-13,964000.0
2022-07-14,967000.0
2022-07-15,962000.0
2022-07-18,963000.0
2022-07-19,961000.0
2022-07-20,963000.0
2022-07-21,957000.0
2022-07-22,965000.0
2022-07-25,969000.0
2022-07-26,966000.0
2022-07-27,966000.0
2022-07-28,978000.0
2022-07-29,982000.0
2022-08-01,980000.0
2022-08-02,984000.0
2022-08-03,978000.0
2022-08-04,983000.0
2022-08-05,998000.0
2022-08-08,987000.0
2022-08-09,996000.0
2022-08-10,995000.0
2022-08-11,995000.0
2022-08-12,990000.0
2022-08-15,988000.0
2022-08-16,980000.0
2022-08-17,980000.0
2022-08-18,975000.0
2022-08-19,974000.0
2022-08-22,971000.0
2022-08-23,968000.0
2022-08-24,972000.0
2022-08-25,972000.0
2022-08-26,972000.0
2022-08-29,962000.0
2022-08-30,965000.0
2022-08-31,957000.0
2022-09-01,949000.0
2022-09-02,947000.0
2022-09-05,951000.0
2022-09-06,955000.0
2022-09-07,946000.0
2022-09-08,950000.0
2022-09-09,947000.0
2022-09-12,947000.0
2022-09-13,950000.0
2022-09-14,942000.0
2022-09-15,942000.0
2022-09-16,933000.0
2022-09-19,940000.0
2022-09-20,942000.0
2022-09-21,937000.0
2022-09-22,937000.0
2022-09-23,941000.0
2022-09-26,932000.0
2022-09-27,930000.0
2022-09-28,932000.0
2022-09-29,942000.0
2022-09-30,945000.0
2022-10-03,945000.0
2022-10-04,955000.0
2022-10-05,962000.0
2022-10-06,957000.0
2022-10-07,953000.0
2022-10-10,949000.0
2022-10-11,941000.0
2022-10-12,941000.0
2022-10-13,945000.0
2022-10-14,940000.0
2022-10-17,935000.0
2022-10-18,940000.0
2022-10-19,940000.0
2022-10-20,933000.0
2022-10-21,936000.0
2022-10-24,946000.0
2022-10-25,943000.0
2022-10-26,943000.0
2022-10-27,948000.0
2022-10-28,944000.0
2022-10-31,939000.0
2022-11-01,936000.0
2022-11-02,944000.0
2022-11-03,939000.0
2022-11-04,939000.0
2022-11-07,951000.0
2022-11-08,950000.0
2022-11-09,961000.0
2022-11-10,959000.0
2022-11-11,974000.0
2022-11-14,970000.0
2022-11-15,973000.0
2022-11-16,981000.0
2022-11-17,981000.0
2022-11-18,980000.0
2022-11-21,978000.0
2022-11-22,975000.0
2022-11-23,977000.0
2022-11-24,981000.0
2022-11-25,980000.0
2022-11-28,979000.0
2022-11-29,977000.0
2022-11-30,981000.0
2022-12-01,991000.0
2022-12-02,1004000.0
2022-12-05,999000.0
2022-12-06,984000.0
2022-12-07,984000.0
2022-12-08,999000.0
2022-12-09,1003000.0
2022-12-12,1005000.0
2022-12-13,998000.0
2022-12-14,1013000.0
2022-12-15,1013000.0
2022-12-16,1000000.0
2022-12-19,1007000.0
2022-12-20,1004000.0
2022-12-21,1016000.0
2022-12-22,1014000.0
2022-12-23,1004000.0
2022-12-26,1006000.0
2022-12-27,1008000.0
2022-12-28,1014000.0
2022-12-29,1012000.0
2022-12-30,1020000.0
2023-01-02,1026000.0
2023-01-03,1022000.0
2023-01-04,1024000.0
2023-01-05,1031000.0
2023-01-06,1022000.0
2023-01-09,1033000.0
2023-01-10,1035000.0
2023-01-11,1035000.0
2023-01-12,1035000.0
2023-01-13,1042000.0
2023-01-16,1042000.0
2023-01-17,1032000.0
2023-01-18,1022000.0
2023-01-19,1029000.0
2023-01-20,1039000.0
2023-01-23,1035000.0
2023-01-24,1037000.0
2023-01-25,1040000.0
2023-01-26,1035000.0
2023-01-27,1030000.0
2023-01-30,1029000.0
2023-01-31,1027000.0
2023-02-01,1029000.0
2023-02-02,1042000.0
2023-02-03,1029000.0
2023-02-06,1014000.0
2023-02-07,1017000.0
2023-02-08,1028000.0
2023-02-09,1033000.0
2023-02-10,1026000.0
2023-02-13,1027000.0
2023-02-14,1026000.0
2023-02-15,1029000.0
2023-02-16,1019000.0
2023-02-17,1019000.0
2023-02-20,1020000.0
2023-02-21,1023000.0
2023-02-22,1019000.0
2023-02-23,1015000.0
2023-02-24,1016000.0
2023-02-27,1017666.6666666666
2023-02-28,1019333.3333333334
2023-03-01,1021000.0
2023-03-02,1024000.0
2023-03-03,1025000.0
2023-03-06,1033000.0
2023-03-07,1032000.0
2023-03-08,1020000.0
2023-03-09,1024000.0
2023-03-10,1034000.0
2023-03-13,1054000.0
2023-03-14,1064000.0
2023-03-15,1054000.0
2023-03-16,1064000.0
2023-03-17,1063000.0
2023-03-20,1085000.0
2023-03-21,1084000.0
2023-03-22,1074000.0
2023-03-23,1087000.0
2023-03-24,1096000.0
2023-03-27,1087000.0
2023-03-28,1077000.0
2023-03-29,1082000.0
2023-03-30,1072000.0
2023-03-31,1078000.0
2023-04-03,1068000.0
2023-04-04,1073000.0
2023-04-05,1083000.0
2023-04-06,1078000.0
2023-04-07,1074000.0
2023-04-10,1072000.0
2023-04-11,1069000.0
2023-04-12,1071000.0
2023-04-13,1075000.0
2023-04-14,1084000.0
2023-04-17,1066000.0
2023-04-18,1054000.0
2023-04-19,1055333.3333333333
2023-04-20,1056666.6666666667
