tanggal,harga_emas,kurs_dolar_rp
2018-02-15,566239.0,13508.0
2018-02-16,565074.0,13483.0
2018-02-17,557582.0,13490.0
2018-02-18,556936.0,13514.0
2018-02-19,559733.0,13521.0
2018-02-20,556147.0,13517.0
2018-02-21,556569.0,13517.0
2018-02-22,556569.0,13517.0
2018-02-23,557762.0,13535.0
2018-02-24,555075.0,13529.0
2018-02-25,557822.0,13570.0
2018-02-26,553661.0,13560.0
2018-02-27,556901.0,13630.0
2018-02-28,558224.0,13630.0
2018-03-01,581840.0,13793.0
2018-03-02,583300.0,13746.0
2018-03-03,584471.0,13746.0
2018-03-04,584471.0,13746.0
2018-03-05,583518.0,13740.0
2018-03-06,591078.0,13750.0
2018-03-07,585889.0,13763.0
2018-03-08,584665.0,13774.0
2018-03-09,586694.0,13794.0
2018-03-10,586933.0,13794.0
2018-03-11,586933.0,13794.0
2018-03-12,583685.0,13768.0
2018-03-13,586973.0,13757.0
2018-03-14,584947.0,13739.0
2018-03-15,581643.0,13748.0
2018-03-16,581416.0,13765.0
2018-03-17,581495.0,13765.0
2018-03-18,581495.0,13765.0
2018-03-19,583487.0,13765.0
2018-03-20,580118.0,13761.0
2018-03-21,586002.0,13759.0
2018-03-22,585917.0,13737.0
2018-03-23,597959.0,13780.0
2018-03-24,596842.0,13780.0
2018-03-25,596842.0,13780.0
2018-03-26,599982.0,13776.0
2018-03-27,592745.0,13708.0
2018-03-28,586921.0,13745.0
2018-03-29,584972.0,13756.0
2018-03-30,586223.0,13756.0
2018-03-31,586223.0,13756.0
2018-04-01,586223.0,13756.0
2018-04-02,591763.0,13750.0
2018-04-03,590103.0,13765.0
2018-04-04,591238.0,13760.0
2018-04-05,586718.0,13767.0
2018-04-06,589488.0,13771.0
2018-04-07,590280.0,13771.0
2018-04-08,590280.0,13771.0
2018-04-09,591613.0,13771.0
2018-04-10,593340.0,13771.0
2018-04-11,600747.0,13747.0
2018-04-12,591809.0,13763.0
2018-04-13,595403.0,13753.0
2018-04-14,594833.0,13753.0
2018-04-15,594833.0,13753.0
2018-04-16,596997.0,13766.0
2018-04-17,595652.0,13770.0
2018-04-18,598432.0,13770.0
2018-04-19,596073.0,13778.0
2018-04-20,593475.0,13804.0
2018-04-21,592840.0,13804.0
2018-04-22,592840.0,13804.0
2018-04-23,591206.0,13894.0
2018-04-24,594965.0,13900.0
2018-04-25,590326.0,13888.0
2018-04-26,590033.0,13930.0
2018-04-27,590006.0,13879.0
2018-04-28,590662.0,13879.0
2018-04-29,590662.0,13879.0
2018-04-30,587391.0,13877.0
2018-05-01,583103.0,13877.0
2018-05-02,584919.0,13936.0
2018-05-03,589244.0,13965.0
2018-05-04,588517.0,13943.0
2018-05-05,589409.0,13943.0
2018-05-06,589409.0,13943.0
2018-05-07,589663.0,13956.0
2018-05-08,592614.0,14036.0
2018-05-09,593789.0,14074.0
2018-05-10,597065.0,14074.0
2018-05-11,596747.0,14048.0
2018-05-12,595483.0,14048.0
2018-05-13,595483.0,14048.0
2018-05-14,592768.0,13976.0
2018-05-15,582428.0,14020.0
2018-05-16,584990.0,14094.0
2018-05-17,584431.0,14074.0
2018-05-18,586128.0,14107.0
2018-05-19,586572.0,14107.0
2018-05-20,586572.0,14107.0
2018-05-21,587687.0,14176.0
2018-05-22,589944.0,14178.0
2018-05-23,589208.0,14192.0
2018-05-24,596032.0,14205.0
2018-05-25,594131.0,14166.0
2018-05-26,592783.0,14166.0
2018-05-27,592783.0,14166.0
2018-05-28,587033.0,14065.0
2018-05-29,588620.0,14065.0
2018-05-30,587140.0,14032.0
2018-05-31,583966.0,13951.0
2018-06-01,581387.0,13951.0
2018-06-02,579992.0,13951.0
2018-06-03,579992.0,13951.0
2018-06-04,577073.0,13872.0
2018-06-05,579742.0,13887.0
2018-06-06,579669.0,13875.0
2018-06-07,578588.0,13868.0
2018-06-08,580346.0,13902.0
2018-06-09,580475.0,13902.0
2018-06-10,580475.0,13902.0
2018-06-11,581253.0,13902.0
2018-06-12,579751.0,13902.0
2018-06-13,580198.0,13902.0
2018-06-14,582768.0,13902.0
2018-06-15,571022.0,13902.0
2018-06-16,572149.0,13902.0
2018-06-17,572149.0,13902.0
2018-06-18,571335.0,13902.0
2018-06-19,570200.0,13902.0
2018-06-20,568832.0,13902.0
2018-06-21,574817.0,14090.0
2018-06-22,575461.0,14102.0
2018-06-23,575542.0,14102.0
2018-06-24,575542.0,14102.0
2018-06-25,574250.0,14105.0
2018-06-26,573724.0,14163.0
2018-06-27,571083.0,14163.0
2018-06-28,573648.0,14271.0
2018-06-29,580583.0,14404.0
2018-06-30,580203.0,14404.0
2018-07-01,580203.0,14404.0
2018-07-02,572453.0,14331.0
2018-07-03,580916.0,14418.0
2018-07-04,580029.0,14343.0
2018-07-05,581674.0,14387.0
2018-07-06,581642.0,14409.0
2018-07-07,581387.0,14409.0
2018-07-08,581387.0,14409.0
2018-07-09,580307.0,14332.0
2018-07-10,578061.0,14326.0
2018-07-11,576594.0,14391.0
2018-07-12,578793.0,14435.0
2018-07-13,573323.0,14358.0
2018-07-14,573106.0,14358.0
2018-07-15,573106.0,14358.0
2018-07-16,573461.0,14396.0
2018-07-17,568307.0,14391.0
2018-07-18,568093.0,14406.0
2018-07-19,564293.0,14418.0
2018-07-20,574111.0,14520.0
2018-07-21,575063.0,14520.0
2018-07-22,575063.0,14520.0
2018-07-23,568736.0,14454.0
2018-07-24,572800.0,14541.0
2018-07-25,573605.0,14515.0
2018-07-26,569826.0,14443.0
2018-07-27,571069.0,14483.0
2018-07-28,569412.0,14483.0
2018-07-29,569412.0,14483.0
2018-07-30,566669.0,14409.0
2018-07-31,568406.0,14413.0
2018-08-01,565692.0,14442.0
2018-08-02,563800.0,14446.0
2018-08-03,566957.0,14503.0
2018-08-04,565834.0,14503.0
2018-08-05,565834.0,14503.0
2018-08-06,563234.0,14481.0
2018-08-07,564288.0,14485.0
2018-08-08,561521.0,14439.0
2018-08-09,562506.0,14422.0
2018-08-10,562121.0,14437.0
2018-08-11,562219.0,14437.0
2018-08-12,562219.0,14437.0
2018-08-13,559151.0,14583.0
2018-08-14,561396.0,14625.0
2018-08-15,553486.0,14621.0
2018-08-16,553251.0,14619.0
2018-08-17,553608.0,14619.0
2018-08-18,556814.0,14619.0
2018-08-19,556814.0,14619.0
2018-08-20,557675.0,14578.0
2018-08-21,558389.0,14568.0
2018-08-22,559901.0,14568.0
2018-08-23,558487.0,14620.0
2018-08-24,568032.0,14655.0
2018-08-25,568272.0,14655.0
2018-08-26,568272.0,14655.0
2018-08-27,568317.0,14610.0
2018-08-28,567425.0,14614.0
2018-08-29,567835.0,14643.0
2018-08-30,565120.0,14655.0
2018-08-31,567582.0,14711.0
2018-09-01,568089.0,14711.0
2018-09-02,568089.0,14711.0
2018-09-03,570365.0,14767.0
2018-09-04,569473.0,14840.0
2018-09-05,573915.0,14927.0
2018-09-06,573996.0,14891.0
2018-09-07,572386.0,14884.0
2018-09-08,572295.0,14884.0
2018-09-09,572295.0,14884.0
2018-09-10,570726.0,14835.0
2018-09-11,570325.0,14835.0
2018-09-12,575378.0,14863.0
2018-09-13,572507.0,14794.0
2018-09-14,570049.0,14835.0
2018-09-15,569295.0,14835.0
2018-09-16,569295.0,14835.0
2018-09-17,574530.0,14859.0
2018-09-18,574579.0,14908.0
2018-09-19,576756.0,14896.0
2018-09-20,575131.0,14839.0
2018-09-21,570512.0,14824.0
2018-09-22,571795.0,14824.0
2018-09-23,571795.0,14824.0
2018-09-24,573873.0,14865.0
2018-09-25,574930.0,14893.0
2018-09-26,574338.0,14938.0
2018-09-27,568034.0,14919.0
2018-09-28,572182.0,14929.0
2018-09-29,572192.0,14929.0
2018-09-30,572192.0,14929.0
2018-10-01,569782.0,14905.0
2018-10-02,580289.0,14988.0
2018-10-03,581454.0,15088.0
2018-10-04,583008.0,15133.0
2018-10-05,586443.0,15182.0
2018-10-06,587151.0,15182.0
2018-10-07,587151.0,15182.0
2018-10-08,579580.0,15193.0
2018-10-09,581816.0,15233.0
2018-10-10,581985.0,15215.0
2018-10-11,598317.0,15253.0
2018-10-12,596017.0,15194.0
2018-10-13,595045.0,15194.0
2018-10-14,595045.0,15194.0
2018-10-15,601213.0,15246.0
2018-10-16,600677.0,15206.0
2018-10-17,597683.0,15178.0
2018-10-18,599517.0,15187.0
2018-10-19,600600.0,15221.0
2018-10-20,600198.0,15221.0
2018-10-21,600198.0,15221.0
2018-10-22,597018.0,15192.0
2018-10-23,601998.0,15208.0
2018-10-24,599832.0,15193.0
2018-10-25,601598.0,15210.0
2018-10-26,602717.0,15207.0
2018-10-27,603181.0,15207.0
2018-10-28,603181.0,15207.0
2018-10-29,600251.0,15218.0
2018-10-30,599423.0,15237.0
2018-10-31,594722.0,15227.0
2018-11-01,602700.0,15195.0
2018-11-02,597952.0,15089.0
2018-11-03,598171.0,15089.0
2018-11-04,598171.0,15089.0
2018-11-05,591987.0,14972.0
2018-11-06,586827.0,14891.0
2018-11-07,582562.0,14764.0
2018-11-08,576808.0,14651.0
2018-11-09,568439.0,14632.0
2018-11-10,569055.0,14632.0
2018-11-11,569055.0,14632.0
2018-11-12,570816.0,14747.0
2018-11-13,576391.0,14895.0
2018-11-14,570926.0,14755.0
2018-11-15,576292.0,14764.0
2018-11-16,573020.0,14594.0
2018-11-17,573044.0,14594.0
2018-11-18,573044.0,14594.0
2018-11-19,573330.0,14586.0
2018-11-20,573991.0,14586.0
2018-11-21,576585.0,14618.0
2018-11-22,576062.0,14592.0
2018-11-23,571947.0,14552.0
2018-11-24,572269.0,14552.0
2018-11-25,572269.0,14552.0
2018-11-26,571912.0,14551.0
2018-11-27,565597.0,14504.0
2018-11-28,567213.0,14535.0
2018-11-29,568228.0,14408.0
2018-11-30,564331.0,14339.0
2018-12-01,563506.0,14339.0
2018-12-02,563506.0,14339.0
2018-12-03,565379.0,14252.0
2018-12-04,569221.0,14293.0
2018-12-05,572366.0,14383.0
2018-12-06,579021.0,14507.0
2018-12-07,582322.0,14539.0
2018-12-08,583673.0,14539.0
2018-12-09,583673.0,14539.0
2018-12-10,581376.0,14517.0
2018-12-11,584116.0,14613.0
2018-12-12,583643.0,14577.0
2018-12-13,580810.0,14536.0
2018-12-14,579548.0,14538.0
2018-12-15,578917.0,14538.0
2018-12-16,578917.0,14538.0
2018-12-17,584159.0,14617.0
2018-12-18,582924.0,14523.0
2018-12-19,580434.0,14380.0
2018-12-20,587195.0,14499.0
2018-12-21,585574.0,14480.0
2018-12-22,584615.0,14480.0
2018-12-23,584615.0,14480.0
2018-12-24,590313.0,14480.0
2018-12-25,590825.0,14480.0
2018-12-26,599634.0,14602.0
2018-12-27,597058.0,14563.0
2018-12-28,598213.0,14542.0
2018-12-29,598834.0,14542.0
2018-12-30,598834.0,14542.0
2018-12-31,596853.0,14481.0
2019-01-01,597263.0,14481.0
2019-01-02,597566.0,14465.0
2019-01-03,599827.0,14474.0
2019-01-04,593096.0,14350.0
2019-01-05,592833.0,14350.0
2019-01-06,592833.0,14350.0
2019-01-07,594033.0,14350.0
2019-01-08,579555.0,14031.0
2019-01-09,585038.0,14120.0
2019-01-10,584024.0,14093.0
2019-01-11,583677.0,14076.0
2019-01-12,582677.0,14076.0
2019-01-13,582677.0,14076.0
2019-01-14,582980.0,14052.0
2019-01-15,583230.0,14084.0
2019-01-16,589200.0,14154.0
2019-01-17,587801.0,14158.0
2019-01-18,584844.0,14182.0
2019-01-19,584343.0,14182.0
2019-01-20,584343.0,14182.0
2019-01-21,583783.0,14212.0
2019-01-22,586695.0,14221.0
2019-01-23,586332.0,14188.0
2019-01-24,582967.0,14141.0
2019-01-25,591465.0,14163.0
2019-01-26,593254.0,14163.0
2019-01-27,593254.0,14163.0
2019-01-28,588032.0,14038.0
2019-01-29,593623.0,14098.0
2019-01-30,595070.0,14112.0
2019-01-31,597627.0,14072.0
2019-02-01,569782.0,14905.0
2019-02-02,580289.0,14988.0
2019-02-03,581454.0,15088.0
2019-02-04,583008.0,15133.0
2019-02-05,586443.0,15182.0
2019-02-06,587151.0,15182.0
2019-02-07,587151.0,15182.0
2019-02-08,579580.0,15193.0
2019-02-09,581816.0,15233.0
2019-02-10,581985.0,15215.0
2019-02-11,598317.0,15253.0
2019-02-12,596017.0,15194.0
2019-02-13,595045.0,15194.0
2019-02-14,595045.0,15194.0
2019-02-15,601213.0,15246.0
2019-02-16,600677.0,15206.0
2019-02-17,597683.0,15178.0
2019-02-18,599517.0,15187.0
2019-02-19,600600.0,15221.0
2019-02-20,600198.0,15221.0
2019-02-21,600198.0,15221.0
2019-02-22,597018.0,15192.0
2019-02-23,601998.0,15208.0
2019-02-24,599832.0,15193.0
2019-02-25,601598.0,15210.0
2019-02-26,602717.0,15207.0
2019-02-27,603181.0,15207.0
2019-02-28,603181.0,15207.0
2019-03-01,590686.0,14111.0
2019-03-02,586907.0,14111.0
2019-03-03,586907.0,14111.0
2019-03-04,586408.0,14149.0
2019-03-05,583878.0,14146.0
2019-03-06,584548.0,14129.0
2019-03-07,583762.0,14129.0
2019-03-08,594057.0,14223.0
2019-03-09,593710.0,14223.0
2019-03-10,593710.0,14223.0
2019-03-11,594748.0,14324.0
2019-03-12,594713.0,14251.0
2019-03-13,600052.0,14269.0
2019-03-14,593468.0,14253.0
2019-03-15,599237.0,14310.0
2019-03-16,599094.0,14310.0
2019-03-17,599094.0,14310.0
2019-03-18,596650.0,14242.0
2019-03-19,597509.0,14228.0
2019-03-20,595498.0,14231.0
2019-03-21,591964.0,14102.0
2019-03-22,597299.0,14157.0
2019-03-23,597800.0,14157.0
2019-03-24,597800.0,14157.0
2019-03-25,604447.0,14223.0
2019-03-26,599553.0,14171.0
2019-03-27,599125.0,14202.0
2019-03-28,591448.0,14255.0
2019-03-29,593322.0,14244.0
2019-03-30,591738.0,14244.0
2019-03-31,591738.0,14244.0
2019-04-01,590072.0,14231.0
2019-04-02,590357.0,14237.0
2019-04-03,590948.0,14237.0
2019-04-04,587666.0,14182.0
2019-04-05,588119.0,14158.0
2019-04-06,587865.0,14158.0
2019-04-07,587865.0,14158.0
2019-04-08,590090.0,14145.0
2019-04-09,593374.0,14150.0
2019-04-10,596096.0,14155.0
2019-04-11,588510.0,14156.0
2019-04-12,587725.0,14153.0
2019-04-13,587216.0,14153.0
2019-04-14,587216.0,14153.0
2019-04-15,583145.0,14067.0
2019-04-16,576203.0,14066.0
2019-04-17,575968.0,14066.0
2019-04-18,573907.0,14016.0
2019-04-19,574849.0,14016.0
2019-04-20,574849.0,14016.0
2019-04-21,574849.0,14016.0
2019-04-22,576015.0,14056.0
2019-04-23,576179.0,14080.0
2019-04-24,578836.0,14112.0
2019-04-25,581405.0,14154.0
2019-04-26,587573.0,14188.0
2019-04-27,586661.0,14188.0
2019-04-28,586661.0,14188.0
2019-04-29,583481.0,14188.0
2019-04-30,586653.0,14215.0
2019-05-01,585268.0,14215.0
2019-05-02,582074.0,14245.0
2019-05-03,588123.0,14282.0
2019-05-04,587251.0,14282.0
2019-05-05,587251.0,14282.0
2019-05-06,589493.0,14308.0
2019-05-07,590831.0,14309.0
2019-05-08,588877.0,14305.0
2019-05-09,591909.0,14338.0
2019-05-10,593946.0,14347.0
2019-05-11,593069.0,14347.0
2019-05-12,593069.0,14347.0
2019-05-13,600421.0,14362.0
2019-05-14,601797.0,14444.0
2019-05-15,602832.0,14448.0
2019-05-16,597741.0,14458.0
2019-05-17,593521.0,14469.0
2019-05-18,594409.0,14469.0
2019-05-19,594409.0,14469.0
2019-05-20,594127.0,14478.0
2019-05-21,592248.0,14462.0
2019-05-22,593713.0,14488.0
2019-05-23,599978.0,14513.0
2019-05-24,596750.0,14451.0
2019-05-25,597024.0,14451.0
2019-05-26,597024.0,14451.0
2019-05-27,593371.0,14360.0
2019-05-28,590883.0,14380.0
2019-05-29,594215.0,14417.0
2019-05-30,596510.0,14417.0
2019-05-31,603330.0,14385.0
2019-06-01,603779.0,14385.0
2019-06-02,603779.0,14385.0
2019-06-03,610795.0,14385.0
2019-06-04,612053.0,14385.0
2019-06-05,614411.0,14385.0
2019-06-06,619554.0,14385.0
2019-06-07,621016.0,14385.0
2019-06-08,620007.0,14385.0
2019-06-09,620007.0,14385.0
2019-06-10,607340.0,14231.0
2019-06-11,608955.0,14258.0
2019-06-12,609943.0,14234.0
2019-06-13,614578.0,14270.0
2019-06-14,619529.0,14304.0
2019-06-15,616958.0,14304.0
2019-06-16,616958.0,14304.0
2019-06-17,618119.0,14346.0
2019-06-18,620851.0,14334.0
2019-06-19,617686.0,14271.0
2019-06-20,634910.0,14236.0
2019-06-21,632834.0,14116.0
2019-06-22,635063.0,14116.0
2019-06-23,635063.0,14116.0
2019-06-24,644208.0,14165.0
2019-06-25,647784.0,14138.0
2019-06-26,644708.0,14174.0
2019-06-27,641895.0,14180.0
2019-06-28,640802.0,14141.0
2019-06-29,640775.0,14141.0
2019-06-30,640775.0,14141.0
2019-07-01,629729.0,14117.0
2019-07-02,638902.0,14140.0
2019-07-03,644986.0,14160.0
2019-07-04,641987.0,14106.0
2019-07-05,636184.0,14148.0
2019-07-06,636430.0,14148.0
2019-07-07,636430.0,14148.0
2019-07-08,635325.0,14147.0
2019-07-09,634644.0,14129.0
2019-07-10,642511.0,14152.0
2019-07-11,638985.0,14089.0
2019-07-12,638971.0,14085.0
2019-07-13,640932.0,14085.0
2019-07-14,640932.0,14085.0
2019-07-15,634621.0,13970.0
2019-07-16,630472.0,13925.0
2019-07-17,637824.0,13949.0
2019-07-18,640964.0,13976.0
2019-07-19,638092.0,13913.0
2019-07-20,637506.0,13913.0
2019-07-21,637506.0,13913.0
2019-07-22,640018.0,13963.0
2019-07-23,637529.0,13973.0
2019-07-24,640799.0,14011.0
2019-07-25,635838.0,13986.0
2019-07-26,638797.0,14001.0
2019-07-27,638455.0,14001.0
2019-07-28,638455.0,14001.0
2019-07-29,639816.0,14010.0
2019-07-30,644648.0,14034.0
2019-07-31,642161.0,14026.0
2019-08-01,643354.0,14098.0
2019-08-02,660621.0,14203.0
2019-08-03,657854.0,14203.0
2019-08-04,657854.0,14203.0
2019-08-05,670557.0,14231.0
2019-08-06,678506.0,14344.0
2019-08-07,691058.0,14275.0
2019-08-08,684613.0,14231.0
2019-08-09,683976.0,14195.0
2019-08-10,683360.0,14195.0
2019-08-11,683360.0,14195.0
2019-08-12,688532.0,14220.0
2019-08-13,689750.0,14283.0
2019-08-14,696706.0,14234.0
2019-08-15,698955.0,14296.0
2019-08-16,693700.0,14258.0
2019-08-17,693838.0,14258.0
2019-08-18,693838.0,14258.0
2019-08-19,685860.0,14203.0
2019-08-20,690016.0,14262.0
2019-08-21,690324.0,14259.0
2019-08-22,685933.0,14234.0
2019-08-23,699456.0,14249.0
2019-08-24,699406.0,14249.0
2019-08-25,699406.0,14249.0
2019-08-26,701068.0,14261.0
2019-08-27,705940.0,14235.0
2019-08-28,704899.0,14263.0
2019-08-29,700316.0,14254.0
2019-08-30,697604.0,14237.0
2019-08-31,695965.0,14237.0
2019-09-01,695965.0,14237.0
2019-09-02,697947.0,14190.0
2019-09-03,706241.0,14217.0
2019-09-04,707342.0,14218.0
2019-09-05,690744.0,14153.0
2019-09-06,688782.0,14140.0
2019-09-07,684754.0,14140.0
2019-09-08,684754.0,14140.0
2019-09-09,681161.0,14092.0
2019-09-10,672650.0,14031.0
2019-09-11,675401.0,14063.0
2019-09-12,676838.0,14052.0
2019-09-13,668592.0,13950.0
2019-09-14,667641.0,13950.0
2019-09-15,667641.0,13950.0
2019-09-16,677514.0,14020.0
2019-09-17,682708.0,14100.0
2019-09-18,682890.0,14080.0
2019-09-19,679514.0,14099.0
2019-09-20,680827.0,14085.0
2019-09-21,686827.0,14085.0
2019-09-22,686827.0,14085.0
2019-09-23,689334.0,14077.0
2019-09-24,695833.0,14099.0
2019-09-25,684286.0,14134.0
2019-09-26,686257.0,14162.0
2019-09-27,684844.0,14197.0
2019-09-28,683347.0,14197.0
2019-09-29,683347.0,14197.0
2019-09-30,670114.0,14174.0
2019-10-01,676900.0,14196.0
2019-10-02,685418.0,14207.0
2019-10-03,688503.0,14193.0
2019-10-04,685162.0,14135.0
2019-10-05,683726.0,14135.0
2019-10-06,683726.0,14135.0
2019-10-07,682389.0,14156.0
2019-10-08,683369.0,14170.0
2019-10-09,686464.0,14182.0
2019-10-10,680648.0,14157.0
2019-10-11,674846.0,14139.0
2019-10-12,676837.0,14139.0
2019-10-13,676837.0,14139.0
2019-10-14,678086.0,14126.0
2019-10-15,673116.0,14140.0
2019-10-16,679085.0,14187.0
2019-10-17,681510.0,14172.0
2019-10-18,678271.0,14140.0
2019-10-19,677458.0,14140.0
2019-10-20,677458.0,14140.0
2019-10-21,674784.0,14132.0
2019-10-22,670840.0,14058.0
2019-10-23,674093.0,14051.0
2019-10-24,675346.0,13996.0
2019-10-25,679532.0,14064.0
2019-10-26,680251.0,14064.0
2019-10-27,680251.0,14064.0
2019-10-28,672984.0,14023.0
2019-10-29,671550.0,14028.0
2019-10-30,674515.0,14044.0
2019-10-31,680816.0,14008.0
2019-11-01,683251.0,14066.0
2019-11-02,684730.0,14066.0
2019-11-03,684730.0,14066.0
2019-11-04,678629.0,14002.0
2019-11-05,668474.0,14031.01
2019-11-06,671563.0,13992.0
2019-11-07,660650.0,14040.0
2019-11-08,660133.0,14020.0
2019-11-09,657604.0,14020.0
2019-11-10,657604.0,14020.0
2019-11-11,656786.0,14040.0
2019-11-12,657075.0,14059.01
2019-11-13,662187.0,14082.0
2019-11-14,667894.0,14098.0
2019-11-15,662979.0,14069.01
2019-11-16,664019.0,14069.01
2019-11-17,664019.0,14069.01
2019-11-18,665922.0,14075.01
2019-11-19,667015.0,14091.01
2019-11-20,665014.0,14097.01
2019-11-21,666520.0,14112.0
2019-11-22,663469.0,14100.0
2019-11-23,662925.0,14100.0
2019-11-24,662925.0,14100.0
2019-11-25,660319.0,14091.01
2019-11-26,660745.0,14091.01
2019-11-27,659415.0,14096.0
2019-11-28,659492.0,14099.01
2019-11-29,663813.0,14102.0
2019-11-30,663745.0,14102.0
2019-12-01,663745.0,14102.0
2019-12-02,664327.0,14122.0
2019-12-03,672495.0,14130.0
2019-12-04,668847.0,14125.01
2019-12-05,670215.0,14094.0
2019-12-06,659084.0,14037.01
2019-12-07,658953.0,14037.01
2019-12-08,658953.0,14037.01
2019-12-09,658788.0,14021.01
2019-12-10,659213.0,14004.0
2019-12-11,663367.0,14025.01
2019-12-12,662609.0,14042.0
2019-12-13,663698.0,13982.0
2019-12-14,663347.0,13982.0
2019-12-15,663347.0,13982.0
2019-12-16,664026.0,14004.0
2019-12-17,665465.0,14018.0
2019-12-18,664376.0,14007.01
2019-12-19,664622.0,13983.01
2019-12-20,664558.0,13993.01
2019-12-21,664999.0,13993.01
2019-12-22,664999.0,13993.01
2019-12-23,666366.0,13978.0
2019-12-24,673565.0,13978.0
2019-12-25,673264.0,13978.0
2019-12-26,677916.0,13982.0
2019-12-27,679222.0,13956.0
2019-12-28,678015.0,13956.0
2019-12-29,678015.0,13956.0
2019-12-30,679476.0,13945.01
2019-12-31,680255.0,13901.01
2020-01-01,678097.0,13901.01
2020-01-02,681771.0,13895.01
2020-01-03,692187.0,13899.01
2020-01-04,693639.0,13899.01
2020-01-05,693639.0,13899.01
2020-01-06,702165.0,13961.01
2020-01-07,703163.0,13919.01
2020-01-08,696981.0,13934.0
2020-01-09,690543.0,13860.0
2020-01-10,692623.0,13812.0
2020-01-11,693653.0,13812.0
2020-01-12,693653.0,13812.0
2020-01-13,683618.0,13708.0
2020-01-14,677312.0,13654.0
2020-01-15,683976.0,13706.0
2020-01-16,680795.0,13658.0
2020-01-17,683666.0,13648.0
2020-01-18,683333.0,13648.0
2020-01-19,683333.0,13648.0
2020-01-20,685152.0,13654.0
2020-01-21,684027.0,13658.0
2020-01-22,684158.0,13678.0
2020-01-23,685285.0,13626.0
2020-01-24,689102.0,13632.0
2020-01-25,688782.0,13632.0
2020-01-26,688782.0,13632.0
2020-01-27,692681.0,13612.0
2020-01-28,688329.0,13647.01
2020-01-29,688572.0,13634.0
2020-01-30,693892.0,13652.0
2020-01-31,695397.0,13662.0
2020-02-01,676900.0,14196.0
2020-02-02,685418.0,14207.0
2020-02-03,688503.0,14193.0
2020-02-04,685162.0,14135.0
2020-02-05,683726.0,14135.0
2020-02-06,683726.0,14135.0
2020-02-07,682389.0,14156.0
2020-02-08,683369.0,14170.0
2020-02-09,686464.0,14182.0
2020-02-10,680648.0,14157.0
2020-02-11,674846.0,14139.0
2020-02-12,676837.0,14139.0
2020-02-13,676837.0,14139.0
2020-02-14,678086.0,14126.0
2020-02-15,673116.0,14140.0
2020-02-16,679085.0,14187.0
2020-02-17,681510.0,14172.0
2020-02-18,678271.0,14140.0
2020-02-19,677458.0,14140.0
2020-02-20,677458.0,14140.0
2020-02-21,674784.0,14132.0
2020-02-22,670840.0,14058.0
2020-02-23,674093.0,14051.0
2020-02-24,675346.0,13996.0
2020-02-25,679532.0,14064.0
2020-02-26,680251.0,14064.0
2020-02-27,680251.0,14064.0
2020-02-28,672984.0,14023.0
2020-02-29,671550.0,14028.0
2020-03-01,726018.0,14234.0
2020-03-02,739092.0,14413.01
2020-03-03,750559.0,14222.0
2020-03-04,747777.0,14171.01
2020-03-05,757530.0,14168.0
2020-03-06,763860.0,14267.01
2020-03-07,768094.0,14267.01
2020-03-08,768094.0,14267.01
2020-03-09,770725.0,14342.0
2020-03-10,765825.0,14411.01
2020-03-11,757050.0,14323.01
2020-03-12,739378.0,14490.0
2020-03-13,725192.0,14815.01
2020-03-14,728422.0,14815.01
2020-03-15,728422.0,14815.01
2020-03-16,718321.0,14818.0
2020-03-17,741487.0,15083.01
2020-03-18,727995.0,15223.01
2020-03-19,744610.0,15712.0
2020-03-20,778338.0,16273.01
2020-03-21,783942.0,16273.01
2020-03-22,783942.0,16273.01
2020-03-23,828049.0,16608.0
2020-03-24,860515.0,16486.0
2020-03-25,856005.0,16486.0
2020-03-26,860011.0,16328.0
2020-03-27,849439.0,16230.0
2020-03-28,849272.0,16230.0
2020-03-29,849272.0,16230.0
2020-03-30,850911.0,16336.0
2020-03-31,841428.0,16367.01
2020-04-01,836073.0,16413.01
2020-04-02,867782.0,16741.01
2020-04-03,856779.0,16464.0
2020-04-04,856525.0,16464.0
2020-04-05,856525.0,16464.0
2020-04-06,879196.0,16556.0
2020-04-07,871917.0,16410.0
2020-04-08,861850.0,16245.01
2020-04-09,879491.0,16241.01
2020-04-10,880660.0,16241.01
2020-04-11,881814.0,16241.01
2020-04-12,881814.0,16241.01
2020-04-13,872875.0,15840.0
2020-04-14,876184.0,15722.0
2020-04-15,866152.0,15707.01
2020-04-16,868970.0,15787.01
2020-04-17,841086.0,15503.01
2020-04-18,839736.0,15503.01
2020-04-19,839736.0,15503.01
2020-04-20,846829.0,15543.01
2020-04-21,842858.0,15643.01
2020-04-22,856831.0,15567.01
2020-04-23,868112.0,15630.0
2020-04-24,859595.0,15553.01
2020-04-25,864596.0,15553.01
2020-04-26,864596.0,15553.01
2020-04-27,858432.0,15591.01
2020-04-28,849484.0,15488.0
2020-04-29,842978.0,15415.01
2020-04-30,822354.0,15157.01
2020-05-01,827032.0,15157.01
2020-05-02,828621.0,15157.01
2020-05-03,828621.0,15157.01
2020-05-04,826364.0,15073.01
2020-05-05,826791.0,15104.0
2020-05-06,820249.0,15127.01
2020-05-07,834018.0,15127.01
2020-05-08,825307.0,15009.01
2020-05-09,821408.0,15009.01
2020-05-10,821408.0,15009.01
2020-05-11,814901.0,14936.0
2020-05-12,819845.0,14978.0
2020-05-13,819603.0,14887.01
2020-05-14,833202.0,14946.0
2020-05-15,838377.0,14909.01
2020-05-16,835161.0,14909.01
